None,0
Do you snore at night? I had the same problem no matter what I did I couldn't lose weight. I had a sleep study done. I had 33 apnea episodes per hour. I now have a cpap machine and have lost 30 lbs since July 1st.,0
My wife tried all the medications and didn't like what they were doing to her she wanted something natural. After a lot of research age had a friend suggest Plexus. It has really helped her she feels better more energy and sleeps better. I was just wonder,0
I have lost #1/week by cutting white sugar and all bread out of my diet. I am a RN CDE and have lost #20 dropping my A1C to normal. Visit my website http://promotionwellness.com for more advice.,0
"Kylie, have you seen a Nutritionist? I thought carbs were the enemy and practically cut them out completely but I wasn't losing the weight. They are necessary in the right amount/ time of day. Please follow up with a Nutritionist and keep us posted.",0
"The thing I have to say is that I'm so happy that you can do 25 minutes on the elliptical.  The first time I tried it at the gym, I was done with it in 2 minutes, but I forced myself to stay on for 5 becuase I was too embarassed to get off that fast!  Hav",0
See a dietician. Your doc should be able to refer you.,0
Would help to know perhaps a day or two of your daily meal plan and portions? Perhaps its something your eating/not eating that your not even aware?,0
"The other things, sometimes if your working out you may not lose weight.. but your inches shrink, are your clothes fitting better?",0
"you sound just like me, except the beach body workout in the morning part.....I lost a few pounds, but am stuck at 224.......interested in others commets as well here.",0
"Lose the artificial sweeteners, and try eating ""clean."" Look for food and snacks with ingredients that you can read and understand without consulting a dictionary. I have lost over 25 lbs just by cleaning up my diet. I also do water aerobics twice a week.",0
"Are you keeping a journal of your food intake? And readings? Start with that and make note of what affects you , you may also want to change your workout. I do a high impact in the a.m. and then yoga in the evening. Everyone is different and finding tje r",0
Count carbs,0
"Cut out Carbs ! Good for your sugarlevel , good for weightloss",0
"I use My Fitness Pal it is a very easy program to use, I have lost 72 lbs since August 2014. I eat around 1200 to 1510 calories and eat less then 100 carbs a day. I walk 2-3 miles a day and then do strength training 3 times a week.",0
Atkins diet or south beach worked for me,0
"Count carbs? Nah, just stop eating them, period. Then the weight will drop off. .... and your risk of having T2D will all but disappear. Get into an LCH diet. I have, lost 9 kgs in 11 weeks and havent exercised at all.",0
Not secret lol....fatsecret.com,0
Try to add some weight training. It's 70% diet and 30% exercise.,0
"Yea you shouldn't drop all carbs, just processed ones for sure! It really does help to loose the weight",0
"OOOOh, south beach or Atkins will make diabetes so much worse.  You won't see your blood sugar go up hte next day but your A1C will sky rocket and eventually you won't be able to bring down your daily FBG.  Have you tried the vegan diet?  It is the ultima",0
"Type diagnosed last July Tho taking Metformin I stick rigidly to low carb,fat,salt,sugar I have dropped 4 dress sizes almost 5 ~ I workout at the gym mainly using treads and bikes along with swimming as I have chronic pain conditions but I think for me th",0
"Get th book from dovitor hyman Mark Hyman, MD  . The diabetes solution. You can start with his book  10 day detox. You  will not only lose weight but your BSL will improve",0
I used to in the same boat and got educated and there is a solution. I started educating myself by knowing what is insulin resistance. This 5 minute video is eye opening to know how your body works. Now I'm off the meds and lost over 60 pounds once on a t,0
"sorry - I have only just seen this thread, as researching for type 2 diabetic friend. Have you checked out My Diabetic Journey here on Facebook. Please let me know if you want to hear about what I have got my diabetic relations and customers on.",0
"I lost 35 pounds by cutting carbs and eat ""clean"". No cheating ever!   It's not fun but after a while you get used to it!",0
I agree your first priority should be finding a new doctor.,0
"I had the tingling in my feet, legs & hands. Dr told me 80 carbs a day & metformin. That was 6 years ago. Didn't get it under control til I found all the pages about LCHF on here. Now I keep carbs under 20 a day all tingling is gone & my blood sugar never",0
My guess is that you've had diabetes for a long while to have developed your neuropathy. You really need a Dr that knows how to treat you so that you can be medicated properly.,0
Sounds like you have never damage in your feet and legs. It is realted to diabetes. Get a good Endocrinologist. They deal directly with diabetes related issues. It is important to keep your blood sugars at a good level. I hope you already have a glucose m,0
"Yes it sounds like peripheral neuropathy, and it is indeed related to diabetes. Have you had an hba1c blood test done? Also have you been put on medication? I really like to walk and get on my stationary bike for exercise. Start slow. As for how many carb",0
"Carbs - usually it's 30 carbs per meal and 15 carbs for a snack. If you're counting carbs - I suggest - get a carb counting book, ""calorie king"" is a good one.",0
What are your readings running??,0
Ive got neuropathy in both feet it's quite painfull,0
You should see if you can schedule with a counselor and dietician.  Your doctor does not sound up to date.,0
I have type 2 diabetes and I have numbness in my left foot for 3 years now doc thinks it's to do with my diabetes when it was undiagnosed xx,0
WOW... go see an endocrinologist. Your A1C (3 month average) should be 6.5 or less (normal person is a 5)... over 7 need to increase meds. You should shoot for a fasting of 80-100 and try not to go over 160-180. Get a meter. A meter is your best friend an,0
25 carbs and metformin,0
"Metformin and trying to limit carbs to lowest natural level. IE. no bread pasta, carbs from just what I get from veggies",0
You need to find another Doctor if he don't know anything about Diabetes!!!,0
"I can't believe your Dr wouldn't know the base levels! Lyrica can help with the nerve pain, but honestly, you need to get proper care immediately. The problem with Type 2 diabetes is it can gradually occur up to 10 years before you are diagnosed and a lot",0
FROM WHAT I READ IT SHOULD BE 120 OR UNDER AND 2 HOURS AFTER YOU EAT IS WHEN YOU CHECK IT AGAIN. THERE IS LOTS TO READ ABOUT DIABETES..,0
Did anyone crave sugar before being diagnosed. I am at high risk for type 2 diabetes according to the 23 & me testing. I have never had a blood test or know anything about meters etc. Is there something that I can read like type 2 diabetes for dummies? Al,0
New to the struggle is there any groups I can join?,0
My toes tingle all the time and now I see swollen ankles my bs is 189 ahh im worried,0
Hiya I was diagnosed with type 2 yesterday and tbh I'm scared stiff. Can anyone give me any kind of advice please x,0
"I would find a new doctor as well.  I can't imagine that a doctor isn't learned in diabetic issues in this day and age.  People told me to find an endocrinologist, but my doctor is well versed in diabetes and is teamed up with a nutritionist who is up to ",0
"Emma, don't freak out.  I cried in the office when I was diagnosed, but my doctor said that it's better that I know and deal with it.  Then, I started reading everything I could about it on my own.  One thing I'd read was a blog post from a woman with typ",0
agree with the LCHF diet.. also Get walking even a 30 minute slow walk will reduce your blood sugars...  Also go see and endocrinologist..,0
Considered in the normal range but may be pre diabetic.   Have you had your A1c tested?,0
110 still normal range - you'd have to ask your dr,0
"Normal, I would kill to have my sugars that low and normal.",0
Normal. . . A1C is a better indicator. But if your fasting is that low youre probably not diabetic. Maybe borederline. Normal people fasting blood sugar is something between 60-90 and some let it go to 100. Exercise and eat right now regardless.,0
Buy a cheap blood glucose meter. Record some pre and post mealtime glucose readings. See what happens.,0
Definitely get your A1C tested if you have not.,0
Yes,0
My father in law just got out on it and says he loves it. It's really helped with his levels,0
Read up on it prior to using it. I will say no more just insure you do the research.,0
I love Victoza. Amazing med.,0
I love Invokana!!!,0
Victoza worked well for me but burned when injected.  Had to switch.,0
I was on Victoza it hekped but after a couple of months took me off,0
I'm on it. It has helped me lower the amount of insulin I take but I haven't lost any weight.,0
"I loved victoza - you have to go from smaller doses to bigger doses, but my insurance doesn't cover it anymore.",0
"My #'s run high no matter what I do! I'm on insulin, meds and strict duet. Exercise to the best of my ability being disabled due to bad back. Doctors all agree it is stress related due to the pain. So don't rule out stress. Mine rises anytime I get upset ",0
yes it is!!!!!!!,0
"Many foods can cause a spike...most fruits will def do it. Anything with carbs. crackers bread, tortillas, chips, cookies buns, muffins, biscuits, bagels...all of them are bad!  Milk.....bad. noodles. bad. oatmeal is about the only thing i can eat. Diabet",0
I was told by my diabetic nutritionist just this past week that you can have a diet soda.. No more than one a day though.,0
"Yes.. Do you eat rice, bread, potatoes, potatoe chips, any processed foods... Fruits have sugar.., veggies have sugar, it is about balance",0
You should be asking your diabetes mgmt team not facebook why your sugar is that high. Social media is entertaining not a place to seek tips or advice. No 2 diabetics are the same. Call your doctor!!!,0
"Diet soda IS bad for you but it has ZERO carbohydrates and has ZERO effect on blood sugar, Google it.",0
I think u need more than metformin,0
I have quit all pop I drank diet pop a lot. But the artificial sweetners made my sugar too high & turned onto alcohol in my urine. I don't drink period. My Dr. Was worried. I stopped all pop & artificial sweetners. & drink nothing but water & coffer. My s,0
"Oh yes you do. Seriously, diet anything is bad for everyone.",0
I have noticed that Diet Coke messes me up as well as neuropathy issues also. I decided to stop and have been doing much better. I use Soad with Stevia instead at the Sprouts Market and I have no reaction. But the fake stuff in Diet Coke is bad.,0
"I followed Dr advise & whole grains, oatmeal for breakfast ect. she told me to keep my carbs around 80, always high readings. Stopped listening to her & cut carbs out, keep under 20 a day. Readings  now 104-123.  I wouldn't increase meds if I were you but",0
Watch you CARBS....,0
"Prayers with you, No matter how well you maintain levels, Diabetes will show you who the boss is on any given day for any reason.",0
Mine went up this month also.. I grab a hold of them and wrestled them back down.. I'm trying the LCHF diet and it works...  No ore carbs here at all... only small very small ammounts..,0
"Diet soda is just as bad, if not, worse! Steer clear of it",0
None,0
Yes! I hope you were sending that from a doctors office!!!!,0
It still has sweeteners,0
"Yes cut the diet soda, if you crave a soda try a sparkling water from time to time but check for fake sugars first",0
"It's not just the sugar, you have to watch the carbs. They turn into sugar and will spike you even worse than sugar. I kid you not, I could eat a snickers bar and my sugar will jump 70 points. Then I eat a bagel and it will jump over a hundred. Carbs are ",0
"Nothing wrong with a diet soda from time to time does nothing to blood sugar. Also if you want your meds to work better, take them and do a bit of exercise just watch it cause it might drop sugar a bit low.",0
"Oh yeah and if you have a bit of a ""sweet Tooth"" lol try whipped cream lol a teaspoon only has about 2 carbs and 1 sugar. Don't go too crazy but enjoy. Read the label little whipped cream does the job LOL speaking from experience haha enjoy",0
I drink water with lemon or lime it in. It's helps make you lass acidic so also helps your overall health. I try to drink about 100oz of water a day and take supplements that help keep my sugar levels down.,0
Your numbers could be high if you have yeast infection or any kind infection,0
"Carbs will spike your blood sugar just like direct sugary food, if not more. Any use of Diabetic Medication is not meant to negate sugar spikes, but assist in preventing them. In the end, diet and exercise are just as important to control your sugar level",0
"Carrots, watermelon and sweet potatos   raise my bs high  used to think these were somewhat healthy foods but not so much for me.",0
Yes. Just drink pure water and green tea and avoid stress.,0
Carbs?? You only mention sugars..,0
Diet soda is bad for you.  Unfortunately you will have to find a non-sugar and non-sugar alcohol alternative.,0
Water is the best to drink. U need to seek care for that high blood sugar. That's much to high & can cause more problems,0
MY SUGAR WAS 144 WHEN I WOKE UP I WAS NOT SURE IF IT WAS RIGHT SO i TOOK IT AGAIN IT WAS 148 I HAD PEANUT BUTTER ON TOAST AND TOOK A METFORMIN ..NOW IT IS 146  ..ITS TOUGH TO KEEP EATING RIGHT LAST NIGHT I HAD A BAKED POTATO AND THEY MAY BE WHY ITS UP..DO,0
"I have found in myself that diet sodas increase my cravings.  I usually have no problem controlling the cravings when I don't drink diet soda.  When mine shot up (mine went up in mid 200s seemingly for no reason), so I contacted my sister the pharmacist t",0
"yes you are on to somthing there, what you eat the night before can definitly affect your morning sugars. Do you have dawning syndrome were your liver pumps out sugar in the early morning a lot of diabetics do. 144 is a high fasting blood sugar anything o",0
i went to hosp for high sugar and they gave me diet coke while i was on iv to lower sugar,0
"There's a number of reasons you would spike like that.  Ps I've been higher than that,  often.  Drink lots of water,  reduce carbs",0
Yes!,0
Some not all artificial sweeteners can cause spikes.  Test yourself to know yourself.,0
"Bottom line, diet soda is not good for you but it has no sugar therfore will not raise your sugar. When yr blood is high it's urgent that you drinks lots of water to dilute the blood. Also any carb will raise your sugar, check all labels for carb amounts.",0
"Use the little Crystal light packets for your water and OR use oranges, lemons, cucumber in your water..have diet soda for a treat",0
Diet soda can raise you blood sugar. Yes diet soda is poison!! Switch to water.,0
"Confused as to why you recommend orange juice instead of diet soda. Yes, there are a lot of negative reports out there about diet soda, but orange juice will automatically spike a diabetic and if someone is at 430 I would think orange juice would only con",0
"Diet soda don't raise mine, Dr said better than real soda and I'm on no meds, yet",0
My nutritionist said the light colored sodas are best. Especially the ones that say zero on them.,0
Some people think it is bad. I try to avoid it.,0
Diet soda will raise blood sugar just like regular soda does. Along with what ever you ate too,0
Caffeine will spike blood sugar.,0
I drink filtered water with a little lemon a little stevia,0
"Yes it may contain fructose, the sugar in fruits!",0
Just drink water with a squeeze of lemon or orange in it,0
"My glucose reacts badly when I consume anything with Aspartame, so I just drink lots of ice cold water....",0
"Just drink pure water, green tea and herbal teas",0
"Note that the flavored water might/probably have a sugar alcohol in it to ""enhance"" the flavor.  The sugar alcohol will do the same thing to your sugar levels as normal sugar does.  Ironically they do not have to list how much sugar alcohol is in the drin",0
"If you research, these artificial sweeteners are much sweeter than normal table sugar.",0
I have had good results since switching to Stevia . Diet cokes and waters typically contain Aspertane,0
"I always had the same problem until switching to stevia, it gives flavour without consequence on levels",0
"Water~ infuse it with cucumbers, mint, lemon~ or frozen fruit~ really good",0
"I drink the propel water it has sucralose, and no carbs plus it has added vitamins in it, it doesn't raise my bs levels, yo could try it, they also come in powdered packs so no matter where you are you just need to fill up your bottle and mix!",0
Use lemon in your water,0
They always told me to use fresh fruit..but I know some of the boxes claim to be sugar free but they still have sugar..,0
"I think you answered your own question... if the water is causing you to spike, then yes, you should find an alternative. Your meter is your best friend, it tells you the truth... numbers don't lie",0
"There are two types of people ones who release insulin when sugars/carbs/starches hit their stomach wall and the body detects actual sugars and release, and those who release insulin when their taste buds detect sweet on the tongue and just this perceptio",0
Sugar or artificial sweetener will shoot up blood sugar levels,0
I have noticed some flavoured waters actually have sugar in it and that is why i stopped drinking them.,0
"Do like i do use plain water and add fresh vegys and or fruit ...cucumber, lemon,  berries etc.",0
"Read the labels. Just cause it's ""water,"" ""flavored"" and bottled, it doesn't necessarily mean it's good for you.  That stuff usually has added sugar.  Even the sugar free stuff has some sort of added sweetener.",0
"Even if there is artificial sweetener, that can raise your blood sugar.",0
"well flavored water is flavored with sugar sometimes and concentrated fruit juice, fruit juice can spike your blood sugars, any sugar natural or refined can cause your blood sugar to rise. sucralose, aspertaime, stevia and saccarin are all sweetners that ",0
I had a bad infection. I lost half a boob,0
Mine was very thirsty and weight loss,0
No signs.........found through regular blood work.,0
So so tired constantly and thirsty.  Blurry vision too.,0
No symptoms here.  Doc ordered several a1c tests and watched it go up.,0
I had absolutely no symptoms - still don't. It was discovered during blood tests for a totally unrelated problem!,0
"I had blurry vision,  just felt bad, and was irritable, now if I am cranky my kids tell me to check my sugar.:-)",0
Thrist and rapid heart beat and tired all the time,0
"No signs for me, just some blood work to check as my mother has type 2.",0
"Fatigue, thirst, my eye sight diminished and this is kinda gross..but your urine  might smell like pineapple and you might have a little mold growing around your toilet bowl",0
Didn't know...just a regular check up came up with high glucose,0
Mine was tingly feet and tiredness,0
Mine was constant thirst and tingly feet,0
"Typing ""r"" when you mean ""are"".",0
"I was thirsty a lot, but it didn't compute at the time.  I had to have an exam to get a life insurance policy and that's when I was diagnosed.",0
"I was dizzy all the time, extremely thirsty, and fatigue",0
Went to the doctors for a check-up because i had become EXTREMELY Fatigued. ..all i wanted to do was sleep..AND my eyes seemed blurry. Ive never had a problem with my eyesight so i thought it was from sleeping so much..lol...but ended up needing glasses f,0
None,0
"Hubby just got diagnosed and after some research by me, looking back he has definitely been heaps more tired and he had an eye test and is now wearing glasses",0
"Mine was constantly thirsty, extreme fatigue, and hungry all the time, food was constantly on the brain, also weight loss for me with no excercise. Then i was diagnosed. Still not controlled but working on it.",0
"bloody nose, sleepy, peeing, extreme thrist, u are a diabetic fr about 4 yrs before you show signs they say",0
"I asked for my hormones to be checked (No idea about my sugar level) I would have swore I was hitting the hormone thing early with sweats, shaky and cranky as all get out. peeing ALL the time (which I have always done) I had head aches starting about 11am",0
"I had blurry vision, cold feet, numbness in my toes and fingers, thirsty, headaches, tired, anxiety, sweating.",0
"My symptoms were a large, sudden unexplained loss in weight along with extreme thirst",0
"i was constantly tired and thirsty when i seen doctor my bp was very high and i was sent to hospital for tests,",0
Constant fatigue and difficulty with weight loss.,0
"Sweating for me, I knew something was not rite.",0
Extremely tired when I look back,0
mine was constantly yawning from excessively high blood sugars,0
"I thought mine was depression... Always sleeping,  thirsty,  constantly thirsty and hunger.. Felt famished after meals.",0
Sweaty feeling very tired and very thirsty,0
Mine was intense fatigue and constant thirst.,0
mine was very thirsty and tiredness,0
"I had unquenchable thirst, many urgent bathroom runs, sleeping a lot/always tired.",0
"Constant thirst, tired",0
"Overwhelming fatigue, change in eye sight, weight loss",0
Pins and needeles bin my feet and legs,0
I had no signs~ found out when I was in the hospital for something unrelated,0
I was so tired and sweaty...,0
"Mine was constant stomach ache, nausea & vomitting...",0
all of the above and i also had chronic nausea.,0
"I had blurred vision, extreme thirst, and unexplained weight loss.",0
"Elizabeth Campbell, same thing happened to me",0
Didn't have signs! A routine blood checkin and bam!,0
No signs,0
"I would up in the ER for something completely unrelated. I never had any symptoms and really still don't. I can't tell when I am really high, only when I am low. That was thirteen years ago.",0
"Thirst, having to urinate more frequently, fatigue, headaches, blurred vision, feeling nauseous.  You might not get any signs at all, so it's best to get a regular HBA1c and/or a glucose test. Also, when they check your glucose levels ask to check insulin",0
"Chronic thirst, chronic fatigue and chronic toilet visitor",0
"Low carb diet. Try 30g per meal,  fruit is full of sugar. Small portions only and try eating with protein or far like half an apple with cheese. Helps reduce the sugar spike. Sugar free boiled sweets help any sweet cravings. Unless your a veggie,  eat mea",0
Have u seen a dietician yet they can show you how to adjust your diet,0
"I know mixed nuts, fruits and veggies work great to keep your sugar low as well as fresh air,  walking,  light house work so you don't stress yourself out too much.  My mom has type 2 and was diagnosed  2 months ago and still getting a hang of things, and",0
"LCHF!  Fruits are full of sugar.  Any Dietician that follows a ADA way, is a waste of time.",0
Fresh fruit is good there are a few to stay away from like grapes. Fruit is natural.,0
Clearly it's too high - u need to cut out any sugar and eat a low carb diet fruit can be deceiving as some it has a lot of sugar,0
"Start an injected insulin regiment, make healthy food and meal plans a hobby, cook more, no sugar (you don't need it, it is literally killing you), read, read a lot, nutrition is your greatest friend, find an exercise routine that works for you, build mus",0
The best way to control T2 diabetes for me has been life style exercise .,0
My advice is the same as above. I try to have as few carbs as I can. I eat fresh veggies till I am sure I look like a green veggie. I also have green smoothies. At night I have whizzed up frozen half banana with a few frozen berries. It makes like a sorbe,0
Greek yogurt and blueberries (Frozen) and banana (frozen) like she said with baby spinach is yummy as well,0
Change your diet.,0
Fruits with their sugar and those nuts which have high carb count ar definitely NOT the way to go.,0
Eat fruit and veggies,0
speak to your doctor or diabetic nurse about adding gliclazide into your medicines,0
"my doctor would tell me to look at my diet and see were the sugar is, start a food journal and track what you are eating, get exersize and in your case see your doctor find out if there is anything else he can do to help. See if included with your diabete",0
http://www.diabetes.org/food-and-fitness/food/what-can-i-eat/making-healthy-food-choices/fruits.html,0
"The best way to control T2 diabetes for me has been life style exercise and dietary changes. My primary is also diabetic and recommended the life style change path over relying on medication. I still use medication, but my goal is to limit the use.",0
"My son has type 2 diabetes, after being on metoformin for 6 months his sugars started being really low-like 60, they had to lower his dose of metoformin, it was to much, If your sugars are low, have some juice, a piece of fruit, something to get those sug",0
i cant get my sugar low. . i take 1000mg metformin and 3 other tablets but still no luck,0
"I live alone, and I get lows all the time. I would talk to  your doctor first about it, but I keep glucose drinks next to my bed, because I usually get them in the very early a.m. and they are usually in the 35-40 range. The lows can be very exhausting. G",0
In case of lows make sure you have glucose tablets or the small cans of full sugar drinks to hand. Will bring your levels up so you can get yourself sorted. And find a friend you can call in an emergency. Even if they can't come to you they can check up o,0
"Blood sugars too high, that's what mine was like",0
"Thank you All,",0
Sure sounds like it.,0
Yes,0
"Yup, youbneed to be more vigilant of you blood sugars.",0
,0
Get a second opinion.,0
Bring him to a endocrinologist.  Better for him and he will get better treatment.  I see mine every couple months with appts with a diabetic nurse practisioner inbetween and have e mail options for both for inbetween those times and for illness ect.  This,0
Must be something else going on.  Don't believe the joint pain is from the Met. He needs a full blood workup to find the cause.,0
no problem with metformin,0
I agree on getting a full blood work up..,0
Go to American Diabetes Association and seek thier help for the crrect doctor.  I am als type 2 and was on metfrormin for a little less than 2 years and was able to come off.  However i do take Cinnanon and Bioting and Burdock supplements and it has helpe,0
"I googled ""general hepatitis"" couldn't find a thing about it??? Metformin has some side effects that are quite common. My Dr. changed my Rx from Metformin to Glipicide. It doesn't work well for everyone.",0
"I'm on Metformin 2000 mg.  I was diagnosed with fibromyalgia years before. I as also told that Fibromyalgia, Arthritis, joint pain are all related to Type 2 diabetes. Eating right and excersize really help and eventually I can get off the Metformin.",0
"been on 2000 mg of metformin for near 10 yrs now, no problems, and i take other meds",0
I would go to the ER .  You probably should see an endocrinologist .  Some GP just give you a pill and not knowing the issues they cause or don't care  ?,0
I would suggest a totally different doctor.  Have a liver panel blood test done and hba1c for the diabetes.,0
"He needs an endocrinologist.  Yes, metformin is not for everyone,  he should switch doctors and find someone that Will work with him and the medication.",0
"I've seen many side affects from Metformin, mine was manageble, but inconvienient, but eventually they subsided. Now I have no issues with it, but it can be rough for some people.  Good luck!",0
Get a second opinion.  Metformin has caused me more issues than I care to think about.,0
"It probably is gestational diabetes, start with a healthy diet. And talk to your doctor soon and see a nutritionist.  The sooner it is controlled,  the better for you and baby.",0
Duane Haines check out this page,0
Gestational diabetes,0
Gestational Diabeties is worth a peak to you I think !,0
"Note that since you are 37 weeks pregnant, a HbA1C blood test is not going to tell you much helpful info regarding if and when blood sugars started varying since they only tell you blood sugar history dating approximately 3 months back.",0
If it is Type 2 there is very little chance that your baby will be born with diabetes.,0
I did take a daily insulin shot during my pregnancy and then stopped afterwards,0
"Prepare by choosing a healthy diet, the better you take care of your health, the better for your baby! I had gestational diabetes with my second child, I ate healthfully and walked for exercise and delivered a healthy baby, plus, I was in better health! T",0
I had gestational diabetes and developed type 2 later. My daughter was perfectly healthy... though she was a big baby as she enjoyed the extra glucose in my body. When she was born the doctors weaned her for the first few days by giving her sugar water. O,0
"You should see a specialist. An endocrinologist experienced in type 2 as well as gestational diabetes. In my experience as a diabetic, general practitioners are not well informed enough to make such important diagnosis and treatment, even the best general",0
I'm on metformin and when I changed my diet I lost 3 stone and ended up with the runs so they knocked my metformin down to 3 a day instead of 6 and have been right since,0
Imodium is my friend,0
"It has been almost a constant issue with medications, and every one I've been on and others on different meds, have had the issue of diarrhea. Metformin was my nemesis, and with the assistance of Imodium, for when I had to be at work, after my body acclim",0
"give up breads , grains and sugars.  Look into low carbing. Diarrhea will almost stop.",0
"I am on Fat Fighters now, it helps to regulate my insulin levels and there are no bad side effects. I would highly recommend them :)",0
I couldn't take Janumet. I am on januvia. Works better for me,0
Type 2 does not turn into type 1 BUT you can go into diabetic ketoacidosis.  I agree with everyone get ahold of your doc.,0
Dunno what - see dr anyways,0
"I agree, see your Dr. Asap..a nurse helps heal the patient, Dr.'s diagnose",0
I did have type 2 diabetes on I'm type 1.,0
You can become insulin dependant as type 1's are however type 2 is different.  Talk to your dr. Get a referall for and endocrinologist and a dietitian.  Take control of your diabetes and you will be feeling much better.,0
Yes I take 60 units of Lantus once a day. The dr put me on Metformin 500 mg but after 2 months I stopped taking it. Diet and exercise helps alot. I just need to get more motivated.,0
I am T2 and Am on Humalog before each meal and LAnts once before breakfast and bed. Time,0
"Read ""the end of diabetes""... change your diet and get off all the meds and unsulin...",0
Insulin working great !  By I am a T2 but my C-peptide is a .3.  I was told that anything at  0.2 nmol/L  is a T1.  Can anyone confirm this ?,0
"Type 2 Diabetes is a simple mineral deficiency disease, check out these two videos below and get back to me if you want help with reversing your Diabetes.
https://www.youtube.com/watch?v=neEsQrbDwRE
https://www.youtube.com/watch?v=mD6oV7-RKro",0
Do all of you do exercise why you take your med,0
"I am t2 and take metformin .
500 mg 2x a day, Humalog 3x a day and Lantus 55 units before bed. It's overwhelming and I have a hard time getting my shots in all the time. I don't take them as I should. I am wondering if maybe an insulin pump would be a goo",0
"I'm T2 and I take metformin, Forxiga, Victoza plays humalog 50/50 insulin 3 x a day. Finally got an a1c at 7.1 for the first time in years!",0
"Yes, way better than with pills",0
Please come join my group for advice and help thru the touch times and to meet new friends. Type 2 diabeties reaching out to help each other,0
"Hi. I was diagnosed a month ago.  121, and I'm still in denial.  I'm having a hard time figuring my do's and don't's. Highest was 178. Ugh don't want it higher than that.  Good luck.",0
"Hello, I have only just been diagnosed as well, about the same time as the person started the thread, my count was 7.2. I've inly seen the diabetic nurse and optician so far but have to go to an education clinic, apparently they will look at my feet and l",0
6.8 is not that high. Some low carb eating will get it down.,0
Everybody's different. But we're here for each other.,0
"i have 7.8 for last whole year, nothin still wrong yet",0
And it has been managed.  I'm really frustrated with this group.  I came here seeking support and I mostly only see people freaking people out. Good grief.,0
Loretta I have been 7.1 to 7.8 for a good ten years and I have no damage.,0
Those are excellent #s.  Geez the other morning my fasting was 300.  Don't panic.,0
"Every year when I get my eyes examined, including dilation so the doctor can take a good look, he ALWAYS asks what my last A1C was and breathes a sigh of relief when I tell him under 7. And even though I am under 7 he reminds me that at 7 he gets concerne",0
"A ""normal"" (non-diabetic) has an A1C at 5, the goal is under 7. At 7 damage begins to occur and your doctor should be changing your meds and lifestyle. So, 7 is ok if you want to do damage to your eyes, kidneys, liver etc. 7 is the threshold, as in the hi",0
Been there!!,0
6.8 A1C and they said you are diabetic?  My doctor almost did a dance when I got mine down to 6.8 from 7.8.  7.0 is the threshold in my understanding.,0
Can anyone recommend a good diet sheet just to get me started as im verg confused on what foods I should or should not be eating please.,0
"My A1c is 9. Been a diabetic for of over 20 years, I do cheat, like who doesnt I try to have 1 cheat day now. Eating more salads, no junk food. Maybe popcorn rice cakes and now I eat sugar free pudding, and some sugar free candy, only a couple a day, as t",0
Glyburide,0
Kudos on your progress. A fasting blood glucose of 186 is still dangerously high over time. Do not fear switching to insulin injections. Could save you a lot of pain and suffering. Educate yourself as much as possible. Diabetes solution by dr Richard Bern,0
"try eating a lo carb high fat diet, instead of looking to increase meds.",0
Invokana has really helped me,0
i focis on proteins...my a1v in may 2013 was 11.6%...last month it was 5.9% and I have gone from 238lbs to 183;bs,0
"I was in the same boat, started taking galvument 50/100 twice a day and 1/2 tablet OF DIAMICRON 60mg MR  in the MORNING my fasting is no longer over 13 mmol/l it's 5.9 mmol/L  I'm in Australia",0
What kind of exercise do you do I am just walking do any of u get tingling burning sensation my feet should I take it to doctor concern,0
"Forxiga 

But I agree with the comments from Vincent. I am down to 6.3 but started at 13 over 5 years ago. The more I exercise the lower it goes. Great job on your work to date, you are definitely on the right track =ƒÿä",0
You could ask about the natural Glucocil that I have been hearing about. I am going to have our doctor research it for my husband although his A1C is at 6.,0
You are doing well.  A downward A1C percentage from 9 to 7.6 is excellent and a loss of 43 lbs!  Wow.  Keep it up.  You should likely see a normal A1C at your next testing.  I was diagnosed at 7.8 and got mine down to 6.8.  My doctor was so thrilled.  I n,0
"Stick to your diet and exercise, you are being proactive which is key. Keep seeing the dietitian and perhaps talk with an endocrinologist.  Congratulations on getting your a1c down.",0
"Sounds like you're doing well, keep it up! :-)",0
I take byuderon a once weekly injection along with Metformin. I used to take amaryl but was weaned off of that. The amaryl really brought my BG down... I had to be careful with exercising I did not go too low. Congratulations on your progress.,0
My feet were numb n tingling for 2 yrs I went to the er they never checked me for diabetes I went there 4 times I couldn't even sleep to much pain in my feet now the same clinic I go to is the same er r I went to n the told me I have type 2 so can I sue t,0
See a podiatrist regularly to stay on top of it. Good luck =ƒÿä,0
"Yes me too, when i have it i put my feet in cold water and that helps against de burning feeling",0
"Ditto to all said above.  Mine hasn't progressed beyond the tingling and numbness.  With everything else I have, I was already on gab..  when it got diagnosed. That is probably what kept me from having the intense pain, etc.  Got it in both hands too.  Al",0
I get the pain in mine sometimes it's hard to walk with the pain,0
I've got it and it comes and goes esp if I've been naughty!,0
"I have it too. In fact I've lost all feeling in both feet & up on my legs, as far up to the top of my socks. Unfortuneatly, it's very rare it reverses itself. You will have to live it for the rest of your life. I'm on Gabapentin as well. I'm not as fortun",0
"I had foot pain, not as described above - but woke me up EVERY night for 6 years.  I was reading a diabetes article about cinnamon vitamins and tried them.  MIRACULOUSLY - i no longer have pain.  If i forget to take them, the pain comes back.  Again, my p",0
Does anyone here use something like Revitive?  I was wondering if they are worth the cost.,0
I see a podiatrist for my feet problems!,0
